train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.2291,0.51,0.077,0.2693,0.021,0.6446,0.0681,0.2421
0.0161,0.2301,0.026,0.0898,0.0171,0.6079,0.0653,0.2278
0.0128,0.1685,0.019,0.0661,0.0167,0.6387,0.0736,0.2406
0.0111,0.1339,0.015,0.0528,0.0165,0.6153,0.0728,0.2325
0.01,0.1116,0.0123,0.0442,0.0165,0.6391,0.078,0.2421
0.0092,0.0963,0.0104,0.0382,0.0164,0.6553,0.082,0.2487
0.0086,0.0849,0.009,0.0338,0.0164,0.6526,0.0837,0.2484
