train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.1255,0.937,0.0964,0.3824,0.0199,0.9988,0.0918,0.3665
0.0418,0.8091,0.0794,0.307,0.0831,0.8382,0.1013,0.3375
0.0342,0.7048,0.0748,0.2686,0.0271,0.7759,0.0771,0.2905
