train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.1892,0.6642,0.1006,0.3148,0.0182,0.6575,0.072,0.2467
0.0207,0.413,0.051,0.1599,0.0184,0.4761,0.0511,0.1801
0.0183,0.3551,0.0443,0.1379,0.0243,0.4309,0.0493,0.1664
0.0172,0.3216,0.0401,0.125,0.0166,0.3213,0.0352,0.1231
0.0163,0.2972,0.0373,0.1158,0.0159,0.333,0.0368,0.1273
0.0157,0.2773,0.0347,0.1081,0.0156,0.3391,0.0378,0.1295
0.0151,0.259,0.0323,0.1011,0.0142,0.256,0.0283,0.0985
0.0146,0.2438,0.0304,0.0953,0.0131,0.2827,0.0318,0.1081
0.0141,0.2311,0.0289,0.0904,0.0136,0.2721,0.0293,0.1039
