train_dice_loss,train_ssim_loss,train_bce_loss,train_total_loss,val_dice_loss,val_ssim_loss,val_bce_loss,val_total_loss
0.998,0.9772,0.9772,0.8886,0.9922,0.9726,0.9726,0.8914
