train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.0321,0.9189,1.1462,0.6921,0.0343,0.9302,1.1532,0.6988
0.0289,0.9041,1.144,0.6854,0.0323,0.929,1.1461,0.6955
0.0276,0.8952,1.1421,0.6814,0.0306,0.9268,1.1453,0.6939
0.0265,0.8875,1.1406,0.678,0.0259,0.9195,1.1419,0.6888
0.0258,0.8796,1.1393,0.6747,0.0228,0.9271,1.1386,0.6892
0.0248,0.8726,1.1379,0.6716,0.0228,0.9309,1.1384,0.6904
