train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.5446,0.9519,0.8103,0.9519,0.0477,0.9785,0.0874,0.9785
0.0812,0.9318,0.5928,0.9318,0.0322,0.9394,0.1926,0.9394
0.0614,0.9116,0.6786,0.9116,0.0518,0.8605,0.4437,0.8605
0.0537,0.891,0.8555,0.891,0.0318,0.843,0.2057,0.843
0.0491,0.8781,0.9033,0.8781,0.0408,0.7584,0.6323,0.7584
0.0451,0.8657,0.9538,0.8657,0.0356,0.7406,0.4076,0.7406
0.043,0.8557,1.0181,0.8557,0.0273,0.6503,0.3441,0.6503
