train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.1628,0.708,0.0963,0.3192,0.0245,0.6767,0.0745,0.256
0.023,0.4674,0.0569,0.1806,0.0296,0.5321,0.0625,0.206
0.0206,0.4133,0.0512,0.1601,0.0244,0.5483,0.0708,0.2124
0.0194,0.3824,0.0476,0.1483,0.0183,0.4996,0.057,0.1897
0.0186,0.3613,0.0452,0.1403,0.0176,0.5388,0.064,0.2047
0.0179,0.3417,0.0428,0.1328,0.0176,0.5021,0.0564,0.1901
0.0174,0.3251,0.0408,0.1265,0.0161,0.3541,0.0391,0.1351
