train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.0973,0.5514,0.0749,0.2388,0.0184,0.4297,0.0507,0.1646
0.0176,0.3249,0.0407,0.1265,0.0191,0.3494,0.0424,0.1356
0.0158,0.2739,0.0344,0.107,0.0209,0.3974,0.0493,0.1543
0.0145,0.241,0.0304,0.0944,0.0145,0.2526,0.0324,0.0988
0.0136,0.2148,0.0269,0.0842,0.0136,0.2183,0.0269,0.0854
0.0128,0.1926,0.024,0.0757,0.0131,0.2128,0.0257,0.083
0.0121,0.1727,0.0213,0.068,0.0142,0.2279,0.0291,0.0895
0.0115,0.1564,0.0192,0.0617,0.0118,0.1856,0.023,0.0727
